"ESU_DPS","ESU_DPS_COMMONNAME","MAJORPOPGROUP","COMMONPOPNAME2","COMMONNAME","RUN","WATERBODY","SPAWNINGYEAR","final_abundance","final_abundance_data_type","METHODNUMBER"
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","Upper Gorge Tributaries - fall Chinook salmon","Chinook salmon","Fall","Upper Gorge Tributaries",2017,577,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","Upper Gorge Tributaries - fall Chinook salmon","Chinook salmon","Fall",NA,2018,218,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","Upper Gorge Tributaries - fall Chinook salmon","Chinook salmon","Fall",NA,2019,555,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","Upper Gorge Tributaries - fall Chinook salmon","Chinook salmon","Fall",NA,2020,139,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","Upper Gorge Tributaries - fall Chinook salmon","Chinook salmon","Fall",NA,2021,350,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Cascade","Washougal River - fall Chinook salmon","Chinook salmon","Fall","Washougal River",2010,589,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Cascade","Washougal River - fall Chinook salmon","Chinook salmon","Fall","Washougal River",2011,473,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Cascade","Washougal River - fall Chinook salmon","Chinook salmon","Fall","Washougal River",2012,256,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Cascade","Washougal River - fall Chinook salmon","Chinook salmon","Fall","Washougal River",2013,1197,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Cascade","Washougal River - fall Chinook salmon","Chinook salmon","Fall","Washougal River",2014,997,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Cascade","Washougal River - fall Chinook salmon","Chinook salmon","Fall","Washougal River",2015,1332,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Cascade","Washougal River - fall Chinook salmon","Chinook salmon","Fall","Washougal River",2016,883,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Cascade","Washougal River - fall Chinook salmon","Chinook salmon","Fall","Washougal River",2017,655,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Cascade","Washougal River - fall Chinook salmon","Chinook salmon","Fall","Washougal River",2018,903,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Cascade","Washougal River - fall Chinook salmon","Chinook salmon","Fall","Washougal River",2019,1575,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Cascade","Washougal River - fall Chinook salmon","Chinook salmon","Fall","Washougal River",2020,3772,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Cascade","Washougal River - fall Chinook salmon","Chinook salmon","Fall","Washougal River",2021,1452,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - fall Chinook salmon","Chinook salmon","Fall",NA,2010,1369,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - fall Chinook salmon","Chinook salmon","Fall",NA,2011,640,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - fall Chinook salmon","Chinook salmon","Fall",NA,2012,555,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - fall Chinook salmon","Chinook salmon","Fall",NA,2013,648,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - fall Chinook salmon","Chinook salmon","Fall",NA,2014,801,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - fall Chinook salmon","Chinook salmon","Fall",NA,2015,375,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - fall Chinook salmon","Chinook salmon","Fall",NA,2016,384,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - fall Chinook salmon","Chinook salmon","Fall",NA,2017,402,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - fall Chinook salmon","Chinook salmon","Fall",NA,2018,110,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - fall Chinook salmon","Chinook salmon","Fall",NA,2019,383,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - fall Chinook salmon","Chinook salmon","Fall",NA,2020,439,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - fall Chinook salmon","Chinook salmon","Fall",NA,2021,533,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - spring Chinook salmon","Chinook salmon","Spring",NA,2013,15,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - spring Chinook salmon","Chinook salmon","Spring",NA,2014,21,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - spring Chinook salmon","Chinook salmon","Spring",NA,2015,15,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - spring Chinook salmon","Chinook salmon","Spring",NA,2016,6,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - spring Chinook salmon","Chinook salmon","Spring",NA,2017,5,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - spring Chinook salmon","Chinook salmon","Spring",NA,2018,9,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - spring Chinook salmon","Chinook salmon","Spring",NA,2019,3,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - spring Chinook salmon","Chinook salmon","Spring",NA,2020,0,"NOSAEJ",1
"Salmon, Chinook (Lower Columbia River ESU)","Lower Columbia Chinook","Gorge","White Salmon River - spring Chinook salmon","Chinook salmon","Spring",NA,2021,0,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,1999,83,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2000,273,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2001,625,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2002,340,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2003,298,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2004,380,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2005,420,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2006,478,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2007,223,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2008,284,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2009,338,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2010,330,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2011,265,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2012,488,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2013,310,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2014,225,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2015,188,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2016,295,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2017,323,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound Central East","Cascade River - spring Chinook salmon","Chinook salmon","Spring",NA,2018,128,"TSAIJ",2
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2004,842,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2005,582,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2006,1164,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2007,1893,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2008,1346,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2009,577,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2010,542,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2011,646,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2012,881,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2013,1570,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2014,306,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2015,1192,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2016,615,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2017,1564,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2018,666,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2019,606,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Cedar River - fall Chinook salmon","Chinook salmon","Summer Fall",NA,2020,600,"NOSAIJ",3
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2001,17,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2002,115,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2003,123,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2004,182,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2005,304,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2006,293,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2007,146,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2008,86,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2009,71,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2010,76,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2011,83,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2012,212,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2013,46,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2014,21,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2015,65,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2016,135,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2017,149,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2018,127,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2019,173,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound North West","Dungeness River - summer Chinook salmon","Chinook salmon","Spring Summer",NA,2020,294,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2003,1228,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2004,2555,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2005,1108,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2006,2586,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2007,1762,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2008,3792,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2009,165,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2010,859,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2011,459,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2012,1638,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2013,524,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2014,756,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2015,864,"NOSAEJ",1
"Salmon, Chinook (Puget Sound ESU)","Puget Sound Chinook","Puget Sound South","Green River - fall Chinook salmon","Chinook salmon","Summer Fall","Green River",2016,2566,"NOSAEJ",1
